SCATS Number,target_date,target_interval,target_time,target_date_obj
3127,2006-10-01,69,17:15,2006-10-01
3127,2006-10-01,70,17:30,2006-10-01
3127,2006-10-01,71,17:45,2006-10-01
3127,2006-10-01,72,18:00,2006-10-01
3127,2006-10-01,73,18:15,2006-10-01
3127,2006-10-01,74,18:30,2006-10-01
3127,2006-10-01,75,18:45,2006-10-01
3127,2006-10-01,76,19:00,2006-10-01
3127,2006-10-01,77,19:15,2006-10-01
3127,2006-10-01,78,19:30,2006-10-01
3127,2006-10-01,79,19:45,2006-10-01
3127,2006-10-01,80,20:00,2006-10-01
3127,2006-10-01,81,20:15,2006-10-01
3127,2006-10-01,82,20:30,2006-10-01
3127,2006-10-01,83,20:45,2006-10-01
3127,2006-10-01,84,21:00,2006-10-01
3127,2006-10-01,85,21:15,2006-10-01
3127,2006-10-01,86,21:30,2006-10-01
3127,2006-10-01,87,21:45,2006-10-01
3127,2006-10-01,88,22:00,2006-10-01
3127,2006-10-01,89,22:15,2006-10-01
3127,2006-10-01,90,22:30,2006-10-01
3127,2006-10-01,91,22:45,2006-10-01
3127,2006-10-01,92,23:00,2006-10-01
3127,2006-10-01,93,23:15,2006-10-01
3127,2006-10-01,94,23:30,2006-10-01
3127,2006-10-01,95,23:45,2006-10-01
3127,2006-10-02,0,00:00,2006-10-02
3127,2006-10-02,1,00:15,2006-10-02
3127,2006-10-02,2,00:30,2006-10-02
3127,2006-10-02,3,00:45,2006-10-02
3127,2006-10-02,4,01:00,2006-10-02
3127,2006-10-02,5,01:15,2006-10-02
3127,2006-10-02,6,01:30,2006-10-02
3127,2006-10-02,7,01:45,2006-10-02
3127,2006-10-02,8,02:00,2006-10-02
3127,2006-10-02,9,02:15,2006-10-02
3127,2006-10-02,10,02:30,2006-10-02
3127,2006-10-02,11,02:45,2006-10-02
3127,2006-10-02,12,03:00,2006-10-02
3127,2006-10-02,13,03:15,2006-10-02
3127,2006-10-02,14,03:30,2006-10-02
3127,2006-10-02,15,03:45,2006-10-02
3127,2006-10-02,16,04:00,2006-10-02
3127,2006-10-02,17,04:15,2006-10-02
3127,2006-10-02,18,04:30,2006-10-02
3127,2006-10-02,19,04:45,2006-10-02
3127,2006-10-02,20,05:00,2006-10-02
3127,2006-10-02,21,05:15,2006-10-02
3127,2006-10-02,22,05:30,2006-10-02
3127,2006-10-02,23,05:45,2006-10-02
3127,2006-10-02,24,06:00,2006-10-02
3127,2006-10-02,25,06:15,2006-10-02
3127,2006-10-02,26,06:30,2006-10-02
3127,2006-10-02,27,06:45,2006-10-02
3127,2006-10-02,28,07:00,2006-10-02
3127,2006-10-02,29,07:15,2006-10-02
3127,2006-10-02,30,07:30,2006-10-02
3127,2006-10-02,31,07:45,2006-10-02
3127,2006-10-02,32,08:00,2006-10-02
3127,2006-10-02,33,08:15,2006-10-02
3127,2006-10-02,34,08:30,2006-10-02
3127,2006-10-02,35,08:45,2006-10-02
3127,2006-10-02,36,09:00,2006-10-02
3127,2006-10-02,37,09:15,2006-10-02
3127,2006-10-02,38,09:30,2006-10-02
3127,2006-10-02,39,09:45,2006-10-02
3127,2006-10-02,40,10:00,2006-10-02
3127,2006-10-02,41,10:15,2006-10-02
3127,2006-10-02,42,10:30,2006-10-02
3127,2006-10-02,43,10:45,2006-10-02
3127,2006-10-02,44,11:00,2006-10-02
3127,2006-10-02,45,11:15,2006-10-02
3127,2006-10-02,46,11:30,2006-10-02
3127,2006-10-02,47,11:45,2006-10-02
3127,2006-10-02,48,12:00,2006-10-02
3127,2006-10-02,49,12:15,2006-10-02
3127,2006-10-02,50,12:30,2006-10-02
3127,2006-10-02,51,12:45,2006-10-02
3127,2006-10-02,52,13:00,2006-10-02
3127,2006-10-02,53,13:15,2006-10-02
3127,2006-10-02,54,13:30,2006-10-02
3127,2006-10-02,55,13:45,2006-10-02
3127,2006-10-02,56,14:00,2006-10-02
3127,2006-10-02,57,14:15,2006-10-02
3127,2006-10-02,58,14:30,2006-10-02
3127,2006-10-02,59,14:45,2006-10-02
3127,2006-10-02,60,15:00,2006-10-02
3127,2006-10-02,61,15:15,2006-10-02
3127,2006-10-02,62,15:30,2006-10-02
3127,2006-10-02,63,15:45,2006-10-02
3127,2006-10-02,64,16:00,2006-10-02
3127,2006-10-02,65,16:15,2006-10-02
3127,2006-10-02,66,16:30,2006-10-02
3127,2006-10-02,67,16:45,2006-10-02
3127,2006-10-02,68,17:00,2006-10-02
3127,2006-10-02,69,17:15,2006-10-02
3127,2006-10-02,70,17:30,2006-10-02
3127,2006-10-02,71,17:45,2006-10-02
3127,2006-10-02,72,18:00,2006-10-02
3127,2006-10-02,73,18:15,2006-10-02
3127,2006-10-02,74,18:30,2006-10-02
3127,2006-10-02,75,18:45,2006-10-02
3127,2006-10-02,76,19:00,2006-10-02
3127,2006-10-02,77,19:15,2006-10-02
3127,2006-10-02,78,19:30,2006-10-02
3127,2006-10-02,79,19:45,2006-10-02
3127,2006-10-02,80,20:00,2006-10-02
3127,2006-10-02,81,20:15,2006-10-02
3127,2006-10-02,82,20:30,2006-10-02
3127,2006-10-02,83,20:45,2006-10-02
3127,2006-10-02,84,21:00,2006-10-02
3127,2006-10-02,85,21:15,2006-10-02
3127,2006-10-02,86,21:30,2006-10-02
3127,2006-10-02,87,21:45,2006-10-02
3127,2006-10-02,88,22:00,2006-10-02
3127,2006-10-02,89,22:15,2006-10-02
3127,2006-10-02,90,22:30,2006-10-02
3127,2006-10-02,91,22:45,2006-10-02
3127,2006-10-02,92,23:00,2006-10-02
3127,2006-10-02,93,23:15,2006-10-02
3127,2006-10-02,94,23:30,2006-10-02
3127,2006-10-02,95,23:45,2006-10-02
3127,2006-10-03,0,00:00,2006-10-03
3127,2006-10-03,1,00:15,2006-10-03
3127,2006-10-03,2,00:30,2006-10-03
3127,2006-10-03,3,00:45,2006-10-03
3127,2006-10-03,4,01:00,2006-10-03
3127,2006-10-03,5,01:15,2006-10-03
3127,2006-10-03,6,01:30,2006-10-03
3127,2006-10-03,7,01:45,2006-10-03
3127,2006-10-03,8,02:00,2006-10-03
3127,2006-10-03,9,02:15,2006-10-03
3127,2006-10-03,10,02:30,2006-10-03
3127,2006-10-03,11,02:45,2006-10-03
3127,2006-10-03,12,03:00,2006-10-03
3127,2006-10-03,13,03:15,2006-10-03
3127,2006-10-03,14,03:30,2006-10-03
3127,2006-10-03,15,03:45,2006-10-03
3127,2006-10-03,16,04:00,2006-10-03
3127,2006-10-03,17,04:15,2006-10-03
3127,2006-10-03,18,04:30,2006-10-03
3127,2006-10-03,19,04:45,2006-10-03
3127,2006-10-03,20,05:00,2006-10-03
3127,2006-10-03,21,05:15,2006-10-03
3127,2006-10-03,22,05:30,2006-10-03
3127,2006-10-03,23,05:45,2006-10-03
3127,2006-10-03,24,06:00,2006-10-03
3127,2006-10-03,25,06:15,2006-10-03
3127,2006-10-03,26,06:30,2006-10-03
3127,2006-10-03,27,06:45,2006-10-03
3127,2006-10-03,28,07:00,2006-10-03
3127,2006-10-03,29,07:15,2006-10-03
3127,2006-10-03,30,07:30,2006-10-03
3127,2006-10-03,31,07:45,2006-10-03
3127,2006-10-03,32,08:00,2006-10-03
3127,2006-10-03,33,08:15,2006-10-03
3127,2006-10-03,34,08:30,2006-10-03
3127,2006-10-03,35,08:45,2006-10-03
3127,2006-10-03,36,09:00,2006-10-03
3127,2006-10-03,37,09:15,2006-10-03
3127,2006-10-03,38,09:30,2006-10-03
3127,2006-10-03,39,09:45,2006-10-03
3127,2006-10-03,40,10:00,2006-10-03
3127,2006-10-03,41,10:15,2006-10-03
3127,2006-10-03,42,10:30,2006-10-03
3127,2006-10-03,43,10:45,2006-10-03
3127,2006-10-03,44,11:00,2006-10-03
3127,2006-10-03,45,11:15,2006-10-03
3127,2006-10-03,46,11:30,2006-10-03
3127,2006-10-03,47,11:45,2006-10-03
3127,2006-10-03,48,12:00,2006-10-03
3127,2006-10-03,49,12:15,2006-10-03
3127,2006-10-03,50,12:30,2006-10-03
3127,2006-10-03,51,12:45,2006-10-03
3127,2006-10-03,52,13:00,2006-10-03
3127,2006-10-03,53,13:15,2006-10-03
3127,2006-10-03,54,13:30,2006-10-03
3127,2006-10-03,55,13:45,2006-10-03
3127,2006-10-03,56,14:00,2006-10-03
3127,2006-10-03,57,14:15,2006-10-03
3127,2006-10-03,58,14:30,2006-10-03
3127,2006-10-03,59,14:45,2006-10-03
3127,2006-10-03,60,15:00,2006-10-03
3127,2006-10-03,61,15:15,2006-10-03
3127,2006-10-03,62,15:30,2006-10-03
3127,2006-10-03,63,15:45,2006-10-03
3127,2006-10-03,64,16:00,2006-10-03
3127,2006-10-03,65,16:15,2006-10-03
3127,2006-10-03,66,16:30,2006-10-03
3127,2006-10-03,67,16:45,2006-10-03
3127,2006-10-03,68,17:00,2006-10-03
3127,2006-10-03,69,17:15,2006-10-03
3127,2006-10-03,70,17:30,2006-10-03
3127,2006-10-03,71,17:45,2006-10-03
3127,2006-10-03,72,18:00,2006-10-03
3127,2006-10-03,73,18:15,2006-10-03
3127,2006-10-03,74,18:30,2006-10-03
3127,2006-10-03,75,18:45,2006-10-03
3127,2006-10-03,76,19:00,2006-10-03
3127,2006-10-03,77,19:15,2006-10-03
3127,2006-10-03,78,19:30,2006-10-03
3127,2006-10-03,79,19:45,2006-10-03
3127,2006-10-03,80,20:00,2006-10-03
3127,2006-10-03,81,20:15,2006-10-03
3127,2006-10-03,82,20:30,2006-10-03
3127,2006-10-03,83,20:45,2006-10-03
3127,2006-10-03,84,21:00,2006-10-03
3127,2006-10-03,85,21:15,2006-10-03
3127,2006-10-03,86,21:30,2006-10-03
3127,2006-10-03,87,21:45,2006-10-03
3127,2006-10-03,88,22:00,2006-10-03
3127,2006-10-03,89,22:15,2006-10-03
3127,2006-10-03,90,22:30,2006-10-03
3127,2006-10-03,91,22:45,2006-10-03
3127,2006-10-03,92,23:00,2006-10-03
3127,2006-10-03,93,23:15,2006-10-03
3127,2006-10-03,94,23:30,2006-10-03
3127,2006-10-03,95,23:45,2006-10-03
3127,2006-10-04,0,00:00,2006-10-04
3127,2006-10-04,1,00:15,2006-10-04
3127,2006-10-04,2,00:30,2006-10-04
3127,2006-10-04,3,00:45,2006-10-04
3127,2006-10-04,4,01:00,2006-10-04
3127,2006-10-04,5,01:15,2006-10-04
3127,2006-10-04,6,01:30,2006-10-04
3127,2006-10-04,7,01:45,2006-10-04
3127,2006-10-04,8,02:00,2006-10-04
3127,2006-10-04,9,02:15,2006-10-04
3127,2006-10-04,10,02:30,2006-10-04
3127,2006-10-04,11,02:45,2006-10-04
3127,2006-10-04,12,03:00,2006-10-04
3127,2006-10-04,13,03:15,2006-10-04
3127,2006-10-04,14,03:30,2006-10-04
3127,2006-10-04,15,03:45,2006-10-04
3127,2006-10-04,16,04:00,2006-10-04
3127,2006-10-04,17,04:15,2006-10-04
3127,2006-10-04,18,04:30,2006-10-04
3127,2006-10-04,19,04:45,2006-10-04
3127,2006-10-04,20,05:00,2006-10-04
3127,2006-10-04,21,05:15,2006-10-04
3127,2006-10-04,22,05:30,2006-10-04
3127,2006-10-04,23,05:45,2006-10-04
3127,2006-10-04,24,06:00,2006-10-04
3127,2006-10-04,25,06:15,2006-10-04
3127,2006-10-04,26,06:30,2006-10-04
3127,2006-10-04,27,06:45,2006-10-04
3127,2006-10-04,28,07:00,2006-10-04
3127,2006-10-04,29,07:15,2006-10-04
3127,2006-10-04,30,07:30,2006-10-04
3127,2006-10-04,31,07:45,2006-10-04
3127,2006-10-04,32,08:00,2006-10-04
3127,2006-10-04,33,08:15,2006-10-04
3127,2006-10-04,34,08:30,2006-10-04
3127,2006-10-04,35,08:45,2006-10-04
3127,2006-10-04,36,09:00,2006-10-04
3127,2006-10-04,37,09:15,2006-10-04
3127,2006-10-04,38,09:30,2006-10-04
3127,2006-10-04,39,09:45,2006-10-04
3127,2006-10-04,40,10:00,2006-10-04
3127,2006-10-04,41,10:15,2006-10-04
3127,2006-10-04,42,10:30,2006-10-04
3127,2006-10-04,43,10:45,2006-10-04
3127,2006-10-04,44,11:00,2006-10-04
3127,2006-10-04,45,11:15,2006-10-04
3127,2006-10-04,46,11:30,2006-10-04
3127,2006-10-04,47,11:45,2006-10-04
3127,2006-10-04,48,12:00,2006-10-04
3127,2006-10-04,49,12:15,2006-10-04
3127,2006-10-04,50,12:30,2006-10-04
3127,2006-10-04,51,12:45,2006-10-04
3127,2006-10-04,52,13:00,2006-10-04
3127,2006-10-04,53,13:15,2006-10-04
3127,2006-10-04,54,13:30,2006-10-04
3127,2006-10-04,55,13:45,2006-10-04
3127,2006-10-04,56,14:00,2006-10-04
3127,2006-10-04,57,14:15,2006-10-04
3127,2006-10-04,58,14:30,2006-10-04
3127,2006-10-04,59,14:45,2006-10-04
3127,2006-10-04,60,15:00,2006-10-04
3127,2006-10-04,61,15:15,2006-10-04
3127,2006-10-04,62,15:30,2006-10-04
3127,2006-10-04,63,15:45,2006-10-04
3127,2006-10-04,64,16:00,2006-10-04
3127,2006-10-04,65,16:15,2006-10-04
3127,2006-10-04,66,16:30,2006-10-04
3127,2006-10-04,67,16:45,2006-10-04
3127,2006-10-04,68,17:00,2006-10-04
3127,2006-10-04,69,17:15,2006-10-04
3127,2006-10-04,70,17:30,2006-10-04
3127,2006-10-04,71,17:45,2006-10-04
3127,2006-10-04,72,18:00,2006-10-04
3127,2006-10-04,73,18:15,2006-10-04
3127,2006-10-04,74,18:30,2006-10-04
3127,2006-10-04,75,18:45,2006-10-04
3127,2006-10-04,76,19:00,2006-10-04
3127,2006-10-04,77,19:15,2006-10-04
3127,2006-10-04,78,19:30,2006-10-04
3127,2006-10-04,79,19:45,2006-10-04
3127,2006-10-04,80,20:00,2006-10-04
3127,2006-10-04,81,20:15,2006-10-04
3127,2006-10-04,82,20:30,2006-10-04
3127,2006-10-04,83,20:45,2006-10-04
3127,2006-10-04,84,21:00,2006-10-04
3127,2006-10-04,85,21:15,2006-10-04
3127,2006-10-04,86,21:30,2006-10-04
3127,2006-10-04,87,21:45,2006-10-04
3127,2006-10-04,88,22:00,2006-10-04
3127,2006-10-04,89,22:15,2006-10-04
3127,2006-10-04,90,22:30,2006-10-04
3127,2006-10-04,91,22:45,2006-10-04
3127,2006-10-04,92,23:00,2006-10-04
3127,2006-10-04,93,23:15,2006-10-04
3127,2006-10-04,94,23:30,2006-10-04
3127,2006-10-04,95,23:45,2006-10-04
3127,2006-10-05,0,00:00,2006-10-05
3127,2006-10-05,1,00:15,2006-10-05
3127,2006-10-05,2,00:30,2006-10-05
3127,2006-10-05,3,00:45,2006-10-05
3127,2006-10-05,4,01:00,2006-10-05
3127,2006-10-05,5,01:15,2006-10-05
3127,2006-10-05,6,01:30,2006-10-05
3127,2006-10-05,7,01:45,2006-10-05
3127,2006-10-05,8,02:00,2006-10-05
3127,2006-10-05,9,02:15,2006-10-05
3127,2006-10-05,10,02:30,2006-10-05
3127,2006-10-05,11,02:45,2006-10-05
3127,2006-10-05,12,03:00,2006-10-05
3127,2006-10-05,13,03:15,2006-10-05
3127,2006-10-05,14,03:30,2006-10-05
3127,2006-10-05,15,03:45,2006-10-05
3127,2006-10-05,16,04:00,2006-10-05
3127,2006-10-05,17,04:15,2006-10-05
3127,2006-10-05,18,04:30,2006-10-05
3127,2006-10-05,19,04:45,2006-10-05
3127,2006-10-05,20,05:00,2006-10-05
3127,2006-10-05,21,05:15,2006-10-05
3127,2006-10-05,22,05:30,2006-10-05
3127,2006-10-05,23,05:45,2006-10-05
3127,2006-10-05,24,06:00,2006-10-05
3127,2006-10-05,25,06:15,2006-10-05
3127,2006-10-05,26,06:30,2006-10-05
3127,2006-10-05,27,06:45,2006-10-05
3127,2006-10-05,28,07:00,2006-10-05
3127,2006-10-05,29,07:15,2006-10-05
3127,2006-10-05,30,07:30,2006-10-05
3127,2006-10-05,31,07:45,2006-10-05
3127,2006-10-05,32,08:00,2006-10-05
3127,2006-10-05,33,08:15,2006-10-05
3127,2006-10-05,34,08:30,2006-10-05
3127,2006-10-05,35,08:45,2006-10-05
3127,2006-10-05,36,09:00,2006-10-05
3127,2006-10-05,37,09:15,2006-10-05
3127,2006-10-05,38,09:30,2006-10-05
3127,2006-10-05,39,09:45,2006-10-05
3127,2006-10-05,40,10:00,2006-10-05
3127,2006-10-05,41,10:15,2006-10-05
3127,2006-10-05,42,10:30,2006-10-05
3127,2006-10-05,43,10:45,2006-10-05
3127,2006-10-05,44,11:00,2006-10-05
3127,2006-10-05,45,11:15,2006-10-05
3127,2006-10-05,46,11:30,2006-10-05
3127,2006-10-05,47,11:45,2006-10-05
3127,2006-10-05,48,12:00,2006-10-05
3127,2006-10-05,49,12:15,2006-10-05
3127,2006-10-05,50,12:30,2006-10-05
3127,2006-10-05,51,12:45,2006-10-05
3127,2006-10-05,52,13:00,2006-10-05
3127,2006-10-05,53,13:15,2006-10-05
3127,2006-10-05,54,13:30,2006-10-05
3127,2006-10-05,55,13:45,2006-10-05
3127,2006-10-05,56,14:00,2006-10-05
3127,2006-10-05,57,14:15,2006-10-05
3127,2006-10-05,58,14:30,2006-10-05
3127,2006-10-05,59,14:45,2006-10-05
3127,2006-10-05,60,15:00,2006-10-05
3127,2006-10-05,61,15:15,2006-10-05
3127,2006-10-05,62,15:30,2006-10-05
3127,2006-10-05,63,15:45,2006-10-05
3127,2006-10-05,64,16:00,2006-10-05
3127,2006-10-05,65,16:15,2006-10-05
3127,2006-10-05,66,16:30,2006-10-05
3127,2006-10-05,67,16:45,2006-10-05
3127,2006-10-05,68,17:00,2006-10-05
3127,2006-10-05,69,17:15,2006-10-05
3127,2006-10-05,70,17:30,2006-10-05
3127,2006-10-05,71,17:45,2006-10-05
3127,2006-10-05,72,18:00,2006-10-05
3127,2006-10-05,73,18:15,2006-10-05
3127,2006-10-05,74,18:30,2006-10-05
3127,2006-10-05,75,18:45,2006-10-05
3127,2006-10-05,76,19:00,2006-10-05
3127,2006-10-05,77,19:15,2006-10-05
3127,2006-10-05,78,19:30,2006-10-05
3127,2006-10-05,79,19:45,2006-10-05
3127,2006-10-05,80,20:00,2006-10-05
3127,2006-10-05,81,20:15,2006-10-05
3127,2006-10-05,82,20:30,2006-10-05
3127,2006-10-05,83,20:45,2006-10-05
3127,2006-10-05,84,21:00,2006-10-05
3127,2006-10-05,85,21:15,2006-10-05
3127,2006-10-05,86,21:30,2006-10-05
3127,2006-10-05,87,21:45,2006-10-05
3127,2006-10-05,88,22:00,2006-10-05
3127,2006-10-05,89,22:15,2006-10-05
3127,2006-10-05,90,22:30,2006-10-05
3127,2006-10-05,91,22:45,2006-10-05
3127,2006-10-05,92,23:00,2006-10-05
3127,2006-10-05,93,23:15,2006-10-05
3127,2006-10-05,94,23:30,2006-10-05
3127,2006-10-05,95,23:45,2006-10-05
3127,2006-10-06,0,00:00,2006-10-06
3127,2006-10-06,1,00:15,2006-10-06
3127,2006-10-06,2,00:30,2006-10-06
3127,2006-10-06,3,00:45,2006-10-06
3127,2006-10-06,4,01:00,2006-10-06
3127,2006-10-06,5,01:15,2006-10-06
3127,2006-10-06,6,01:30,2006-10-06
3127,2006-10-06,7,01:45,2006-10-06
3127,2006-10-06,8,02:00,2006-10-06
3127,2006-10-06,9,02:15,2006-10-06
3127,2006-10-06,10,02:30,2006-10-06
3127,2006-10-06,11,02:45,2006-10-06
3127,2006-10-06,12,03:00,2006-10-06
3127,2006-10-06,13,03:15,2006-10-06
3127,2006-10-06,14,03:30,2006-10-06
3127,2006-10-06,15,03:45,2006-10-06
3127,2006-10-06,16,04:00,2006-10-06
3127,2006-10-06,17,04:15,2006-10-06
3127,2006-10-06,18,04:30,2006-10-06
3127,2006-10-06,19,04:45,2006-10-06
3127,2006-10-06,20,05:00,2006-10-06
3127,2006-10-06,21,05:15,2006-10-06
3127,2006-10-06,22,05:30,2006-10-06
3127,2006-10-06,23,05:45,2006-10-06
3127,2006-10-06,24,06:00,2006-10-06
3127,2006-10-06,25,06:15,2006-10-06
3127,2006-10-06,26,06:30,2006-10-06
3127,2006-10-06,27,06:45,2006-10-06
3127,2006-10-06,28,07:00,2006-10-06
3127,2006-10-06,29,07:15,2006-10-06
3127,2006-10-06,30,07:30,2006-10-06
3127,2006-10-06,31,07:45,2006-10-06
3127,2006-10-06,32,08:00,2006-10-06
3127,2006-10-06,33,08:15,2006-10-06
3127,2006-10-06,34,08:30,2006-10-06
3127,2006-10-06,35,08:45,2006-10-06
3127,2006-10-06,36,09:00,2006-10-06
3127,2006-10-06,37,09:15,2006-10-06
3127,2006-10-06,38,09:30,2006-10-06
3127,2006-10-06,39,09:45,2006-10-06
3127,2006-10-06,40,10:00,2006-10-06
3127,2006-10-06,41,10:15,2006-10-06
3127,2006-10-06,42,10:30,2006-10-06
3127,2006-10-06,43,10:45,2006-10-06
3127,2006-10-06,44,11:00,2006-10-06
3127,2006-10-06,45,11:15,2006-10-06
3127,2006-10-06,46,11:30,2006-10-06
3127,2006-10-06,47,11:45,2006-10-06
3127,2006-10-06,48,12:00,2006-10-06
3127,2006-10-06,49,12:15,2006-10-06
3127,2006-10-06,50,12:30,2006-10-06
3127,2006-10-06,51,12:45,2006-10-06
3127,2006-10-06,52,13:00,2006-10-06
3127,2006-10-06,53,13:15,2006-10-06
3127,2006-10-06,54,13:30,2006-10-06
3127,2006-10-06,55,13:45,2006-10-06
3127,2006-10-06,56,14:00,2006-10-06
3127,2006-10-06,57,14:15,2006-10-06
3127,2006-10-06,58,14:30,2006-10-06
3127,2006-10-06,59,14:45,2006-10-06
3127,2006-10-06,60,15:00,2006-10-06
3127,2006-10-06,61,15:15,2006-10-06
3127,2006-10-06,62,15:30,2006-10-06
3127,2006-10-06,63,15:45,2006-10-06
3127,2006-10-06,64,16:00,2006-10-06
3127,2006-10-06,65,16:15,2006-10-06
3127,2006-10-06,66,16:30,2006-10-06
3127,2006-10-06,67,16:45,2006-10-06
3127,2006-10-06,68,17:00,2006-10-06
3127,2006-10-06,69,17:15,2006-10-06
3127,2006-10-06,70,17:30,2006-10-06
3127,2006-10-06,71,17:45,2006-10-06
3127,2006-10-06,72,18:00,2006-10-06
3127,2006-10-06,73,18:15,2006-10-06
3127,2006-10-06,74,18:30,2006-10-06
3127,2006-10-06,75,18:45,2006-10-06
3127,2006-10-06,76,19:00,2006-10-06
3127,2006-10-06,77,19:15,2006-10-06
3127,2006-10-06,78,19:30,2006-10-06
3127,2006-10-06,79,19:45,2006-10-06
3127,2006-10-06,80,20:00,2006-10-06
3127,2006-10-06,81,20:15,2006-10-06
3127,2006-10-06,82,20:30,2006-10-06
3127,2006-10-06,83,20:45,2006-10-06
3127,2006-10-06,84,21:00,2006-10-06
3127,2006-10-06,85,21:15,2006-10-06
3127,2006-10-06,86,21:30,2006-10-06
3127,2006-10-06,87,21:45,2006-10-06
3127,2006-10-06,88,22:00,2006-10-06
3127,2006-10-06,89,22:15,2006-10-06
3127,2006-10-06,90,22:30,2006-10-06
3127,2006-10-06,91,22:45,2006-10-06
3127,2006-10-06,92,23:00,2006-10-06
3127,2006-10-06,93,23:15,2006-10-06
3127,2006-10-06,94,23:30,2006-10-06
3127,2006-10-06,95,23:45,2006-10-06
3127,2006-10-07,0,00:00,2006-10-07
3127,2006-10-07,1,00:15,2006-10-07
3127,2006-10-07,2,00:30,2006-10-07
3127,2006-10-07,3,00:45,2006-10-07
3127,2006-10-07,4,01:00,2006-10-07
3127,2006-10-07,5,01:15,2006-10-07
3127,2006-10-07,6,01:30,2006-10-07
3127,2006-10-07,7,01:45,2006-10-07
3127,2006-10-07,8,02:00,2006-10-07
3127,2006-10-07,9,02:15,2006-10-07
3127,2006-10-07,10,02:30,2006-10-07
3127,2006-10-07,11,02:45,2006-10-07
3127,2006-10-07,12,03:00,2006-10-07
3127,2006-10-07,13,03:15,2006-10-07
3127,2006-10-07,14,03:30,2006-10-07
3127,2006-10-07,15,03:45,2006-10-07
3127,2006-10-07,16,04:00,2006-10-07
3127,2006-10-07,17,04:15,2006-10-07
3127,2006-10-07,18,04:30,2006-10-07
3127,2006-10-07,19,04:45,2006-10-07
3127,2006-10-07,20,05:00,2006-10-07
3127,2006-10-07,21,05:15,2006-10-07
3127,2006-10-07,22,05:30,2006-10-07
3127,2006-10-07,23,05:45,2006-10-07
3127,2006-10-07,24,06:00,2006-10-07
3127,2006-10-07,25,06:15,2006-10-07
3127,2006-10-07,26,06:30,2006-10-07
3127,2006-10-07,27,06:45,2006-10-07
3127,2006-10-07,28,07:00,2006-10-07
3127,2006-10-07,29,07:15,2006-10-07
3127,2006-10-07,30,07:30,2006-10-07
3127,2006-10-07,31,07:45,2006-10-07
3127,2006-10-07,32,08:00,2006-10-07
3127,2006-10-07,33,08:15,2006-10-07
3127,2006-10-07,34,08:30,2006-10-07
3127,2006-10-07,35,08:45,2006-10-07
3127,2006-10-07,36,09:00,2006-10-07
3127,2006-10-07,37,09:15,2006-10-07
3127,2006-10-07,38,09:30,2006-10-07
3127,2006-10-07,39,09:45,2006-10-07
3127,2006-10-07,40,10:00,2006-10-07
3127,2006-10-07,41,10:15,2006-10-07
3127,2006-10-07,42,10:30,2006-10-07
3127,2006-10-07,43,10:45,2006-10-07
3127,2006-10-07,44,11:00,2006-10-07
3127,2006-10-07,45,11:15,2006-10-07
3127,2006-10-07,46,11:30,2006-10-07
3127,2006-10-07,47,11:45,2006-10-07
3127,2006-10-07,48,12:00,2006-10-07
3127,2006-10-07,49,12:15,2006-10-07
3127,2006-10-07,50,12:30,2006-10-07
3127,2006-10-07,51,12:45,2006-10-07
3127,2006-10-07,52,13:00,2006-10-07
3127,2006-10-07,53,13:15,2006-10-07
3127,2006-10-07,54,13:30,2006-10-07
3127,2006-10-07,55,13:45,2006-10-07
3127,2006-10-07,56,14:00,2006-10-07
3127,2006-10-07,57,14:15,2006-10-07
3127,2006-10-07,58,14:30,2006-10-07
3127,2006-10-07,59,14:45,2006-10-07
3127,2006-10-07,60,15:00,2006-10-07
3127,2006-10-07,61,15:15,2006-10-07
3127,2006-10-07,62,15:30,2006-10-07
3127,2006-10-07,63,15:45,2006-10-07
3127,2006-10-07,64,16:00,2006-10-07
3127,2006-10-07,65,16:15,2006-10-07
3127,2006-10-07,66,16:30,2006-10-07
3127,2006-10-07,67,16:45,2006-10-07
3127,2006-10-07,68,17:00,2006-10-07
3127,2006-10-07,69,17:15,2006-10-07
3127,2006-10-07,70,17:30,2006-10-07
3127,2006-10-07,71,17:45,2006-10-07
3127,2006-10-07,72,18:00,2006-10-07
3127,2006-10-07,73,18:15,2006-10-07
3127,2006-10-07,74,18:30,2006-10-07
3127,2006-10-07,75,18:45,2006-10-07
3127,2006-10-07,76,19:00,2006-10-07
3127,2006-10-07,77,19:15,2006-10-07
3127,2006-10-07,78,19:30,2006-10-07
3127,2006-10-07,79,19:45,2006-10-07
3127,2006-10-07,80,20:00,2006-10-07
3127,2006-10-07,81,20:15,2006-10-07
3127,2006-10-07,82,20:30,2006-10-07
3127,2006-10-07,83,20:45,2006-10-07
3127,2006-10-07,84,21:00,2006-10-07
3127,2006-10-07,85,21:15,2006-10-07
3127,2006-10-07,86,21:30,2006-10-07
3127,2006-10-07,87,21:45,2006-10-07
3127,2006-10-07,88,22:00,2006-10-07
3127,2006-10-07,89,22:15,2006-10-07
3127,2006-10-07,90,22:30,2006-10-07
3127,2006-10-07,91,22:45,2006-10-07
3127,2006-10-07,92,23:00,2006-10-07
3127,2006-10-07,93,23:15,2006-10-07
3127,2006-10-07,94,23:30,2006-10-07
3127,2006-10-07,95,23:45,2006-10-07
3127,2006-10-08,0,00:00,2006-10-08
3127,2006-10-08,1,00:15,2006-10-08
3127,2006-10-08,2,00:30,2006-10-08
3127,2006-10-08,3,00:45,2006-10-08
